Time [s],Channel 0,Channel 1
0.221500040,0,0
0.223392040,0,1
0.223540880,1,1
0.225390200,1,0
0.225630240,0,0
0.227389080,0,1
0.227507360,1,1
0.229387200,1,0
0.229553320,0,0
0.231399600,0,1
0.231642320,1,1
0.233384280,1,0
0.233512200,0,0
0.235391360,0,1
0.235938120,1,1
0.237381240,1,0
0.237678920,0,0
0.239380200,0,1
0.239515400,1,1
0.241378280,1,0
0.241558240,0,0
0.243377320,0,1
0.243482040,1,1
0.245375400,1,0
0.245522520,0,0
0.247382960,0,1
0.247631320,1,1
0.249372440,1,0
0.249582440,0,0
0.251374680,0,1
0.251481160,1,1
0.253369400,1,0
0.253525440,0,0
0.255368400,0,1
0.255570680,1,1
0.257366440,1,0
0.257598320,0,0
0.259365440,0,1
0.259599400,1,1
0.261363520,1,0
0.261602200,0,0
0.263362400,0,1
0.263601800,1,1
0.265362080,1,0
0.265603320,0,0
0.267359520,0,1
0.267465320,1,1
0.269357600,1,0
0.269511040,0,0
0.271356560,0,1
0.271554560,1,1
0.273355080,1,0
0.273600280,0,0
0.275353520,0,1
0.275475200,1,1
0.277351600,1,0
0.277521560,0,0
0.279350640,0,1
0.279528960,1,1
0.281348720,1,0
0.281531840,0,0
0.283347640,0,1
0.283534440,1,1
0.285345680,1,0
0.285536560,0,0
0.287344640,0,1
0.287467480,1,1
0.289342720,1,0
0.289509760,0,0
0.291341680,0,1
0.291552040,1,1
0.293354360,1,0
0.293599680,0,0
0.295338760,0,1
0.295475440,1,1
0.297336840,1,0
0.297541440,0,0
0.299341000,0,1
0.299585720,1,1
0.301333840,1,0
0.301461360,0,0
0.303332760,0,1
0.303507480,1,1
0.305333480,1,0
0.305551680,0,0
0.307329880,0,1
0.307436400,1,1
0.309327960,1,0
0.309485920,0,0
0.311326840,0,1
0.311528640,1,1
0.313327240,1,0
0.313573880,0,0
0.315323880,0,1
0.315444520,1,1
0.317322040,1,0
0.317501520,0,0
0.319321000,0,1
0.319556960,1,1
0.321319080,1,0
0.321430840,0,0
0.323317960,0,1
0.323475160,1,1
0.325316040,1,0
0.325520600,0,0
0.327330040,0,1
0.327573760,1,1
0.329313160,1,0
0.329450760,0,0
0.331312080,0,1
0.331499000,1,1
0.333310120,1,0
0.333545840,0,0
0.335309120,0,1
0.335422240,1,1
0.337307720,1,0
0.337527480,0,0
0.339306120,0,1
0.339410480,1,1
0.341304200,1,0
0.341456720,0,0
0.343303200,0,1
0.343507800,1,1
0.345307080,1,0
0.345550960,0,0
0.347300160,0,1
0.347434720,1,1
0.349298280,1,0
0.349489920,0,0
0.351297200,0,1
0.351534960,1,1
0.353295280,1,0
0.353411120,0,0
0.355294320,0,1
0.355457680,1,1
0.357292400,1,0
0.357527120,0,0
0.359291280,0,1
0.359401160,1,1
0.361289360,1,0
0.361444720,0,0
0.363288320,0,1
0.363486360,1,1
0.365287200,1,0
0.365531080,0,0
0.367285400,0,1
0.367410480,1,1
0.369283520,1,0
0.369454880,0,0
0.371282400,0,1
0.371497440,1,1
0.373299200,1,0
0.373543000,0,0
0.375279440,0,1
0.375416320,1,1
0.377277520,1,0
0.377479120,0,0
0.379279720,0,1
0.379523280,1,1
0.381274600,1,0
0.381397640,0,0
0.383273560,0,1
0.383442800,1,1
0.385271600,1,0
0.385495240,0,0
0.387270520,0,1
0.387387920,1,1
0.389268640,1,0
0.389434280,0,0
0.391267640,0,1
0.391481800,1,1
0.393280200,1,0
0.393527040,0,0
0.395264680,0,1
0.395401920,1,1
0.397262680,1,0
0.397453160,0,0
0.399261640,0,1
0.399499920,1,1
0.401259720,1,0
0.401372600,0,0
0.403258720,0,1
0.403418640,1,1
0.405256840,1,0
0.405464600,0,0
0.407271720,0,1
0.407516520,1,1
0.409253800,1,0
0.409391800,0,0
0.411252760,0,1
0.411442400,1,1
0.413250840,1,0
0.413487400,0,0
0.415249840,0,1
0.415362360,1,1
0.417247920,1,0
0.417412880,0,0
0.419246880,0,1
0.419456800,1,1
0.421256840,1,0
0.421502160,0,0
0.423243840,0,1
0.423377360,1,1
0.425241960,1,0
0.425420400,0,0
0.427240880,0,1
0.427475760,1,1
0.429239040,1,0
0.429352840,0,0
0.431238000,0,1
0.431394760,1,1
0.433236080,1,0
0.433438960,0,0
0.435240320,0,1
0.435486520,1,1
0.437233040,1,0
0.437374720,0,0
0.439232000,0,1
0.439419280,1,1
0.441230080,1,0
0.441466880,0,0
0.443229080,0,1
0.443343640,1,1
0.445227200,1,0
0.445387040,0,0
0.447226080,0,1
0.447438040,1,1
0.449238520,1,0
0.449482280,0,0
0.451223120,0,1
0.451359040,1,1
0.453221280,1,0
0.453401920,0,0
0.455220200,0,1
0.455455320,1,1
0.457218280,1,0
0.457336800,0,0
0.459217200,0,1
0.459384200,1,1
0.461215280,1,0
0.461426800,0,0
0.463226760,0,1
0.463472520,1,1
0.465212320,1,0
0.465356760,0,0
0.467211320,0,1
0.467405000,1,1
0.469209400,1,0
0.469448840,0,0
0.471208280,0,1
0.471324880,1,1
0.473206360,1,0
0.473369000,0,0
0.475205320,0,1
0.475413960,1,1
0.477203400,1,0
0.477308960,0,0
0.479202440,0,1
0.479357520,1,1
0.481200520,1,0
0.481406040,0,0
0.483207320,0,1
0.483451800,1,1
0.485197480,1,0
0.485327720,0,0
0.487196440,0,1
0.487378960,1,1
0.489194520,1,0
0.489429920,0,0
0.491193520,0,1
0.491304040,1,1
0.493191640,1,0
0.493353400,0,0
0.495190520,0,1
0.495399680,1,1
0.497202400,1,0
0.497449320,0,0
0.499187560,0,1
0.499322560,1,1
0.501185640,1,0
0.501369920,0,0
0.503184560,0,1
0.503420240,1,1
0.505182720,1,0
0.505294200,0,0
0.507184920,0,1
0.507357520,1,1
0.509183080,1,0
0.509403600,0,0
0.511178640,0,1
0.511284360,1,1
0.513176720,1,0
0.513330120,0,0
0.515175760,0,1
0.515378960,1,1
0.517183160,1,0
0.517429560,0,0
0.519172800,0,1
0.519306080,1,1
0.521170800,1,0
0.521351800,0,0
0.523169760,0,1
0.523405080,1,1
0.525167840,1,0
0.525282040,0,0
0.527166840,0,1
0.527338600,1,1
0.529168080,1,0
0.529386760,0,0
0.531163880,0,1
0.531268600,1,1
0.533161920,1,0
0.533314600,0,0
0.535160880,0,1
0.535356800,1,1
0.537164440,1,0
0.537408800,0,0
0.539157960,0,1
0.539286640,1,1
0.541156040,1,0
0.541331720,0,0
0.543159200,0,1
0.543376440,1,1
0.545153040,1,0
0.545260080,0,0
0.547151960,0,1
0.547321680,1,1
0.549150080,1,0
0.549367640,0,0
0.551167320,0,1
0.551413040,1,1
0.553147160,1,0
0.553288960,0,0
0.555146120,0,1
0.555334720,1,1
0.557144200,1,0
0.557385960,0,0
0.559143080,0,1
0.559261600,1,1
0.561141160,1,0
0.561307560,0,0
0.563140120,0,1
0.563352880,1,1
0.565151120,1,0
0.565395560,0,0
0.567137200,0,1
0.567284600,1,1
0.569135320,1,0
0.569331360,0,0
0.571134240,0,1
0.571375360,1,1
0.573132280,1,0
0.573250320,0,0
0.575131240,0,1
0.575297240,1,1
0.577130920,1,0
0.577348760,0,0
0.579128320,0,1
0.579233560,1,1
0.581126400,1,0
0.581279880,0,0
0.583125280,0,1
0.583324320,1,1
0.585125520,1,0
0.585370640,0,0
0.587122320,0,1
0.587263000,1,1
0.589120440,1,0
0.589308240,0,0
0.591119360,0,1
0.591354400,1,1
0.593117520,1,0
0.593231720,0,0
0.595116400,0,1
0.595269720,1,1
0.597114480,1,0
0.597325280,0,0
0.599120200,0,1
0.599363880,1,1
0.601111520,1,0
0.601230640,0,0
0.603110520,0,1
0.603267880,1,1
0.605108640,1,0
0.605307600,0,0
0.607107560,0,1
0.607348440,1,1
0.609105600,1,0
0.609216440,0,0
0.611104560,0,1
0.611257600,1,1
0.613102640,1,0
0.613294760,0,0
0.615101600,0,1
0.615334880,1,1
0.617099720,1,0
0.617204760,0,0
0.619098640,0,1
0.619242600,1,1
0.621096720,1,0
0.621278240,0,0
0.623098360,0,1
0.623315640,1,1
0.625107560,1,0
0.625354360,0,0
0.627092760,0,1
0.627242120,1,1
0.629090840,1,0
0.629289400,0,0
0.631089800,0,1
0.631334480,1,1
0.633087880,1,0
0.633209240,0,0
0.635090120,0,1
0.635255280,1,1
0.637090040,1,0
0.637308680,0,0
0.639083880,0,1
0.639189360,1,1
0.641081960,1,0
0.641234680,0,0
0.643080920,0,1
0.643281440,1,1
0.645079000,1,0
0.645325120,0,0
0.647077880,0,1
0.647204240,1,1
0.649075960,1,0
0.649250600,0,0
0.651078080,0,1
0.651295240,1,1
0.653073080,1,0
0.653177720,0,0
0.655072000,0,1
0.655223800,1,1
0.657070040,1,0
0.657285000,0,0
0.659087160,0,1
0.659331200,1,1
0.661067080,1,0
0.661213040,0,0
0.663066080,0,1
0.663255520,1,1
0.665064120,1,0
0.665302600,0,0
0.667063120,0,1
0.667183400,1,1
0.669061160,1,0
0.669224280,0,0
0.671060080,0,1
0.671193560,1,1
0.673058200,1,0
0.673296240,0,0
0.675057120,0,1
0.675256760,1,1
0.677055240,1,0
0.677247480,0,0
0.679054240,0,1
0.679208680,1,1
0.681052760,1,0
0.681411200,0,0
0.683051200,0,1
0.683367040,1,1
0.685049280,1,0
0.685327240,0,0
0.687048240,0,1
0.687307280,1,1
0.689046400,1,0
0.689267840,0,0
0.691045360,0,1
0.691222600,1,1
0.693043440,1,0
0.693188200,0,0
0.695042400,0,1
0.695385400,1,1
0.697040400,1,0
0.697355920,0,0
0.699039360,0,1
0.699221960,1,1
0.701037520,1,0
0.701181760,0,0
0.703036440,0,1
0.703383040,1,1
0.705034560,1,0
0.705341400,0,0
0.707033440,0,1
0.707286840,1,1
0.709031520,1,0
0.709201480,0,0
0.711030480,0,1
0.711361360,1,1
0.713028640,1,0
0.713274640,0,0
0.715027560,0,1
0.715193160,1,1
0.717025600,1,0
0.717378440,0,0
0.719024600,0,1
0.719334640,1,1
0.721022640,1,0
0.721293280,0,0
0.723021600,0,1
0.723250320,1,1
0.725019680,1,0
0.725210600,0,0
0.727018680,0,1
0.727168560,1,1
0.729016760,1,0
0.729322760,0,0
0.731015680,0,1
0.731239280,1,1
0.733013760,1,0
0.733155600,0,0
0.735012680,0,1
0.735313240,1,1
0.737010800,1,0
0.737277040,0,0
0.739009800,0,1
0.739235320,1,1
0.741007880,1,0
0.741192560,0,0
0.743006760,0,1
0.743155040,1,1
0.745004920,1,0
0.745357760,0,0
0.747003800,0,1
0.747321840,1,1
0.749001920,1,0
0.749281880,0,0
0.751000920,0,1
0.751241760,1,1
0.752999000,1,0
0.753200720,0,0
0.754997880,0,1
0.755158440,1,1
0.757007640,1,0
0.757366640,0,0
0.758995000,0,1
0.759332760,1,1
0.760993000,1,0
0.761292880,0,0
0.762995280,0,1
0.763248680,1,1
0.764990120,1,0
0.765209680,0,0
0.766989080,0,1
0.767176800,1,1
0.768987080,1,0
0.769136240,0,0
0.771003320,0,1
0.771360520,1,1
0.772997800,1,0
0.773364520,0,0
0.774983080,0,1
0.775327160,1,1
0.776981240,1,0
0.777303280,0,0
0.778986240,0,1
0.779360280,1,1
0.780978200,1,0
0.781152640,0,0
0.782977160,0,1
0.783207320,1,1
0.784975240,1,0
0.785287200,0,0
0.786974240,0,1
0.787198480,1,1
0.788972280,1,0
0.789319440,0,0
0.790971280,0,1
0.791248120,1,1
0.792969320,1,0
0.793169320,0,0
0.794976120,0,1
0.795328920,1,1
0.796972560,1,0
0.797288880,0,0
0.798965360,0,1
0.799212560,1,1
0.800963440,1,0
0.801131240,0,0
0.802962360,0,1
0.803295160,1,1
0.804960480,1,0
0.805214040,0,0
0.806959440,0,1
0.807303160,1,1
0.808957480,1,0
0.809222120,0,0
0.810956400,0,1
0.811142440,1,1
0.812954520,1,0
0.813298840,0,0
0.814953520,0,1
0.815216680,1,1
0.816951600,1,0
0.817163240,0,0
0.818968240,0,1
0.819318280,1,1
0.820948600,1,0
0.821238840,0,0
0.822947520,0,1
0.823156000,1,1
0.824960480,1,0
0.825311520,0,0
0.826944640,0,1
0.827254720,1,1
0.828942720,1,0
0.829173200,0,0
0.830941600,0,1
0.831090920,1,1
0.832939680,1,0
0.833247080,0,0
0.834938640,0,1
0.835166120,1,1
0.836936800,1,0
0.837093800,0,0
0.838935760,0,1
0.839249240,1,1
0.840933840,1,0
0.841166880,0,0
0.842932720,0,1
0.843087760,1,1
0.844930800,1,0
0.845245120,0,0
0.846929760,0,1
0.847219360,1,1
0.848927840,1,0
0.849184280,0,0
0.850926840,0,1
0.851145200,1,1
0.852924960,1,0
0.853105200,0,0
0.854923840,0,1
0.855069920,1,1
0.856922000,1,0
0.857280120,0,0
0.858920880,0,1
0.859242360,1,1
0.860918960,1,0
0.861209840,0,0
0.862917960,0,1
0.863166200,1,1
0.864916080,1,0
0.865128040,0,0
0.866914960,0,1
0.867091680,1,1
0.868913040,1,0
0.869060040,0,0
0.870924920,0,1
0.871286920,1,1
0.872910080,1,0
0.873253800,0,0
0.874909080,0,1
0.875215400,1,1
0.876907160,1,0
0.877203120,0,0
0.878906080,0,1
0.879163480,1,1
0.880904160,1,0
0.881120760,0,0
0.882903080,0,1
0.883080560,1,1
0.884901200,1,0
0.885047000,0,0
0.886904320,0,1
0.887256280,1,1
0.888898280,1,0
0.889176520,0,0
0.890900480,0,1
0.891094800,1,1
0.892899840,1,0
0.893251200,0,0
0.894894200,0,1
0.895164120,1,1
0.896892320,1,0
0.897107680,0,0
0.898891320,0,1
0.899102680,1,1
0.900889400,1,0
0.901053840,0,0
0.902888360,0,1
0.903243840,1,1
0.904886440,1,0
0.905222240,0,0
0.906885320,0,1
0.907198880,1,1
0.908883400,1,0
0.909160480,0,0
0.910882440,0,1
0.911114200,1,1
0.912880520,1,0
0.913064560,0,0
0.914897760,0,1
0.915255680,1,1
0.916877560,1,0
0.917220600,0,0
0.918876440,0,1
0.919040560,1,1
0.920889600,1,0
0.921251840,0,0
0.922873480,0,1
0.923213800,1,1
0.924871640,1,0
0.925173640,0,0
0.926870560,0,1
0.927147280,1,1
0.928868600,1,0
0.929104600,0,0
0.930867560,0,1
0.931061760,1,1
0.932865640,1,0
0.933020720,0,0
0.934864920,0,1
0.935230080,1,1
0.936862680,1,0
0.937209440,0,0
0.938861680,0,1
0.939167240,1,1
0.940859800,1,0
0.941127720,0,0
0.942858680,0,1
0.943086240,1,1
0.944856760,1,0
0.945047120,0,0
0.946855720,0,1
0.947016120,1,1
0.948859520,1,0
0.949218480,0,0
0.950857600,0,1
0.951179480,1,1
0.952850880,1,0
0.953137920,0,0
0.954849800,0,1
0.955098000,1,1
0.956847880,1,0
0.957062840,0,0
0.958846800,0,1
0.959022680,1,1
0.960844960,1,0
0.960990280,0,0
0.962843920,0,1
0.963192480,1,1
0.964842000,1,0
0.965153400,0,0
0.966840880,0,1
0.967137800,1,1
0.968839000,1,0
0.969103360,0,0
0.970837920,0,1
0.971066840,1,1
0.972836040,1,0
0.973026120,0,0
0.974835040,0,1
0.974986680,1,1
0.976833560,1,0
0.977195040,0,0
0.978833120,0,1
0.979154360,1,1
0.980830080,1,0
0.981112320,0,0
0.982829040,0,1
0.983083000,1,1
0.984827120,1,0
0.985039480,0,0
0.986826160,0,1
0.987005920,1,1
0.988824240,1,0
0.988969600,0,0
0.990823200,0,1
0.991170400,1,1
0.992821200,1,0
0.993128760,0,0
0.994820160,0,1
0.995091200,1,1
0.996818240,1,0
0.997057800,0,0
0.998817240,0,1
0.999019080,1,1
1.000815360,1,0
1.000979320,0,0
1.002823400,0,1
1.003181680,1,1
1.004817680,1,0
1.005141480,0,0
1.006811280,0,1
1.007129240,1,1
1.008809360,1,0
1.009089720,0,0
1.010808360,0,1
1.011050120,1,1
1.012806480,1,0
1.013011240,0,0
1.014805400,0,1
1.014966240,1,1
1.016803520,1,0
1.016949840,0,0
1.018805680,0,1
1.019154240,1,1
1.020800480,1,0
1.021116920,0,0
1.022799480,0,1
1.023079080,1,1
1.024797560,1,0
1.025039360,0,0
1.026796520,0,1
1.027002920,1,1
1.028794560,1,0
1.028963920,0,0
1.030812800,0,1
1.031173120,1,1
1.032791600,1,0
1.033135480,0,0
1.034790600,0,1
1.035095800,1,1
1.036788680,1,0
1.037061440,0,0
1.038787640,0,1
1.039023840,1,1
1.040785680,1,0
1.040983240,0,0
1.042784600,0,1
1.042940440,1,1
1.044787760,1,0
1.045147520,0,0
1.046781640,0,1
1.047118920,1,1
1.048779800,1,0
1.049077120,0,0
1.050778760,0,1
1.051041640,1,1
1.052776760,1,0
1.053000080,0,0
1.054775720,0,1
1.054959640,1,1
1.056773800,1,0
1.056944840,0,0
1.058788240,0,1
1.059149200,1,1
1.060770840,1,0
1.061111800,0,0
1.062769880,0,1
1.063070480,1,1
1.064767960,1,0
1.065028080,0,0
1.066766840,0,1
1.066994200,1,1
1.068764920,1,0
1.068957080,0,0
1.070763880,0,1
1.070918840,1,1
1.072766360,1,0
1.073127320,0,0
1.074767160,0,1
1.075089800,1,1
1.076759080,1,0
1.077055000,0,0
1.078757960,0,1
1.079022480,1,1
1.080756040,1,0
1.080983200,0,0
1.082755000,0,1
1.082938160,1,1
1.084753160,1,0
1.084901000,0,0
1.086768720,0,1
1.087128280,1,1
1.088750200,1,0
1.089091560,0,0
1.090749080,0,1
1.091056160,1,1
1.092747160,1,0
1.093018720,0,0
1.094746120,0,1
1.094983240,1,1
1.096744280,1,0
1.096953000,0,0
1.098743200,0,1
1.098912880,1,1
1.100755960,1,0
1.101114680,0,0
1.102740240,0,1
1.103078840,1,1
1.104738280,1,0
1.105041800,0,0
1.106737240,0,1
1.107004200,1,1
1.108735320,1,0
1.108965760,0,0
1.110734320,0,1
1.110923120,1,1
1.112732400,1,0
1.112883560,0,0
1.114731360,0,1
1.115085320,1,1
1.116731960,1,0
1.117056320,0,0
1.118728320,0,1
1.119013280,1,1
1.120726440,1,0
1.120977840,0,0
1.122725440,0,1
1.122937640,1,1
1.124723520,1,0
1.124896480,0,0
1.126722400,0,1
1.126872440,1,1
1.128720560,1,0
1.129075720,0,0
1.130719440,0,1
1.131027880,1,1
1.132717520,1,0
1.132986280,0,0
1.134716560,0,1
1.134940480,1,1
1.136714640,1,0
1.136921960,0,0
1.138713520,0,1
1.138876160,1,1
1.140717560,1,0
1.141075640,0,0
1.142710880,0,1
1.143032040,1,1
1.144708640,1,0
1.144993560,0,0
1.146710920,0,1
1.146969360,1,1
1.148705760,1,0
1.148922720,0,0
1.150704680,0,1
1.150879720,1,1
1.152702720,1,0
1.152848480,0,0
1.154701680,0,1
1.155051000,1,1
1.156699760,1,0
1.157015320,0,0
1.158698760,0,1
1.158971360,1,1
1.160696880,1,0
1.160925160,0,0
1.162695800,0,1
1.162881760,1,1
1.164693840,1,0
1.164840440,0,0
1.166692800,0,1
1.167046720,1,1
1.168690880,1,0
1.169032600,0,0
1.170689880,0,1
1.170998120,1,1
1.172688000,1,0
1.172959800,0,0
1.174686920,0,1
1.174918640,1,1
1.176684960,1,0
1.176907120,0,0
1.178683920,0,1
1.178868240,1,1
1.180682000,1,0
1.180838560,0,0
1.182690360,0,1
1.183055480,1,1
1.184679040,1,0
1.185018800,0,0
1.186678040,0,1
1.186985560,1,1
1.188676120,1,0
1.188946360,0,0
1.190675000,0,1
1.190867440,1,1
1.192673120,1,0
1.192854440,0,0
1.194672040,0,1
1.194828280,1,1
1.196675320,1,0
1.197021760,0,0
1.198669160,0,1
1.198919600,1,1
1.200667240,1,0
1.200811520,0,0
1.202666120,0,1
1.202944360,1,1
1.204664240,1,0
1.204838840,0,0
1.206663160,0,1
1.206863000,1,1
1.208661320,1,0
1.208833960,0,0
1.210676440,0,1
1.211035000,1,1
1.212658360,1,0
1.213000920,0,0
1.214657240,0,1
1.214961000,1,1
1.216655320,1,0
1.216926760,0,0
1.218654280,0,1
1.218844120,1,1
1.220652360,1,0
1.220999200,0,0
1.222651400,0,1
1.222919520,1,1
1.224649480,1,0
1.224833960,0,0
1.226648360,0,1
1.226795080,1,1
1.228646520,1,0
1.229000560,0,0
1.230645400,0,1
1.230957800,1,1
1.232643480,1,0
1.232920040,0,0
1.234642480,0,1
1.234880800,1,1
1.236640600,1,0
1.236863720,0,0
1.238639480,0,1
1.238826920,1,1
1.240637560,1,0
1.240785880,0,0
1.242636520,0,1
1.242992360,1,1
1.244634600,1,0
1.244953280,0,0
1.246633600,0,1
1.246929520,1,1
1.248631720,1,0
1.248890000,0,0
1.250630600,0,1
1.250854240,1,1
1.252628680,1,0
1.252817960,0,0
1.254627640,0,1
1.254776800,1,1
1.256631640,1,0
1.256990800,0,0
1.258629640,0,1
1.258949920,1,1
1.260622800,1,0
1.260912920,0,0
1.262621720,0,1
1.262877520,1,1
1.264619800,1,0
1.264835160,0,0
1.266618720,0,1
1.266820360,1,1
1.268616840,1,0
1.268781360,0,0
1.270627280,0,1
1.270985320,1,1
1.272613880,1,0
1.272955480,0,0
1.274616120,0,1
1.274918120,1,1
1.276610920,1,0
1.276890640,0,0
1.278609840,0,1
1.278854840,1,1
1.280607960,1,0
1.280813640,0,0
1.282606960,0,1
1.282772960,1,1
1.284618960,1,0
1.284984200,0,0
1.286604000,0,1
1.286958120,1,1
1.288602000,1,0
1.288919320,0,0
1.290600960,0,1
1.290882560,1,1
1.292599040,1,0
1.292843920,0,0
1.294598080,0,1
1.294804240,1,1
1.296596160,1,0
1.296769840,0,0
1.298595120,0,1
1.298757440,1,1
1.300605240,1,0
1.300967320,0,0
1.302592080,0,1
1.302933080,1,1
1.304590160,1,0
1.304896880,0,0
1.306589120,0,1
1.306931440,1,1
1.308587280,1,0
1.308891280,0,0
1.310586200,0,1
1.310852080,1,1
1.312584240,1,0
1.312812680,0,0
1.314583200,0,1
1.314771040,1,1
1.316581280,1,0
1.316737120,0,0
1.318583920,0,1
1.318942600,1,1
1.320578400,1,0
1.320898320,0,0
1.322577320,0,1
1.322857080,1,1
1.324575400,1,0
1.324820280,0,0
1.326574320,0,1
1.326787320,1,1
1.328572400,1,0
1.328745560,0,0
1.330589080,0,1
1.330947520,1,1
1.332569440,1,0
1.332908160,0,0
1.334568440,0,1
1.334866600,1,1
1.336566520,1,0
1.336855680,0,0
1.338565400,0,1
1.338814520,1,1
1.340563520,1,0
1.340773160,0,0
1.342562440,0,1
1.342732880,1,1
1.344575280,1,0
1.344932760,0,0
1.346559560,0,1
1.346910880,1,1
1.348557640,1,0
1.348870520,0,0
1.350556520,0,1
1.350828440,1,1
1.352554640,1,0
1.352788280,0,0
1.354553560,0,1
1.354742760,1,1
1.356551640,1,0
1.356708680,0,0
1.358550600,0,1
1.358908960,1,1
1.360548760,1,0
1.360869200,0,0
1.362547640,0,1
1.362826640,1,1
1.364545720,1,0
1.364785680,0,0
1.366544680,0,1
1.366754520,1,1
1.368542760,1,0
1.368715240,0,0
1.370556320,0,1
1.370914160,1,1
1.372539880,1,0
1.372894200,0,0
1.374538760,0,1
1.374848600,1,1
1.376536840,1,0
1.376827280,0,0
1.378535800,0,1
1.378783680,1,1
1.380533880,1,0
1.380744440,0,0
1.382532880,0,1
1.382702080,1,1
1.384546720,1,0
