0,2.03,0,0,0,0,120,0
1,4.02,0,0,0,0,121,0
2,6.02,0,0,0,0,121,0
3,8.02,0,0,0,0,122,0
4,10.02,0,0,0,0,122,0
5,12.02,0,0,0,0,123,0
6,14.03,0,0,0,0,123,0
7,16.02,0,0,0,0,123,0
8,18.02,0,0,0,0,124,0
9,20.02,0,0,0,0,124,0
10,22.02,0,0,0,0,125,0
11,24.02,0,0,0,0,125,0
12,26.03,0,0,0,0,125,0
13,28.03,0,0,0,0,126,0
14,30.03,0,0,0,0,126,0
15,32.02,0,0,0,0,127,0
16,34.03,0,0,0,0,127,0
17,36.03,0,0,0,0,128,0
18,38.02,0,0,0,0,128,0
19,40.03,0,0,0,0,128,0
20,42.02,0,0,0,0,129,0
21,44.04,0,0,0,0,129,0
22,46.05,0,0,0,0,130,0
23,48.03,0,0,0,0,130,0
24,50.05,0,0,0,0,130,0
25,52.03,0,0,0,0,131,0
26,54.08,0,0,0,0,131,0
27,56.04,0,0,0,0,132,0
28,58.05,0,0,0,0,132,0
29,60.06,0,0,0,0,132,0
30,62.07,0,0,0,0,133,0
31,64.05,0,0,0,0,133,0
32,66.03,0,0,0,0,134,0
33,68.03,0,0,0,0,134,0
34,70.04,0,0,0,0,135,0
35,72.03,0,0,0,0,135,0
36,74.05,0,0,0,0,135,0
37,76.03,0,0,0,0,136,0
38,78.03,0,0,0,0,136,0
39,80.02,0,0,0,0,137,0
40,82.04,0,0,0,0,137,0
41,84.03,0,0,0,0,137,0
42,86.03,0,0,0,0,138,0
43,88.03,0,0,0,0,138,0
44,90.07,0,0,0,0,139,0
45,92.12,0,0,0,0,139,0
46,94.04,0,0,0,0,139,0
47,96.03,0,0,0,0,140,0
48,98.04,0,0,0,0,140,0
49,100.05,205,195,200,5,141,0
50,102.05,205,195,200,5,141,0
51,104.05,205,195,200,5,142,0
52,106.02,205,195,200,5,142,0
53,108.04,205,195,200,5,142,0
54,110.04,205,195,200,5,143,0
55,112.03,205,195,200,5,143,0
56,114.04,205,195,200,5,144,0
57,116.02,205,195,200,5,144,0
58,118.06,205,195,200,5,144,0
59,120.02,205,195,200,5,145,0
60,122.03,205,195,200,5,145,0
61,124.03,205,195,200,5,146,0
62,126.03,205,195,200,5,146,0
63,128.05,205,195,200,5,146,1
64,130.04,205,195,200,5,147,1
65,132.02,205,195,200,5,147,1
66,134.03,205,195,200,5,148,1
67,136.03,205,195,200,5,148,1
68,138.04,205,195,200,5,149,1
69,140.07,205,195,200,5,149,2
70,142.05,205,195,200,5,149,2
71,144.06,205,195,200,5,150,2
72,146.04,205,195,200,5,150,3
73,148.06,205,195,200,5,151,3
74,150.04,205,195,200,5,151,3
75,152.05,205,195,200,5,151,4
76,154.05,205,195,200,5,152,4
77,156.02,205,195,200,5,152,4
78,158.03,205,195,200,5,153,5
79,160.03,205,195,200,5,153,5
80,162.04,205,195,200,5,154,6
81,164.04,205,195,200,5,154,6
82,166.02,205,195,200,5,154,7
83,168.04,205,195,200,5,155,7
84,170.03,205,195,200,5,155,8
85,172.12,205,195,200,5,156,8
86,174.07,205,195,200,5,156,9
87,176.04,205,195,200,5,156,9
88,178.05,205,195,200,5,157,10
89,180.03,205,195,200,5,157,10
90,182.03,205,195,200,5,158,11
91,184.03,205,195,200,5,158,11
92,186.03,205,195,200,5,158,12
93,188.04,205,195,200,5,159,12
94,190.04,205,195,200,5,159,13
95,192.06,205,195,200,5,160,13
96,194.03,205,195,200,5,160,14
97,196.04,205,195,200,5,161,14
98,198.03,205,195,200,5,161,15
99,200.03,205,195,200,5,161,15
100,202.03,205,195,200,5,162,16
101,204.03,205,195,200,5,162,16
102,206.03,205,195,200,5,163,17
103,208.03,205,195,200,5,163,17
104,210.03,205,195,200,5,163,18
105,212.02,205,195,200,5,164,19
106,214.02,205,195,200,5,164,19
107,216.02,205,195,200,5,165,20
108,218.03,205,195,200,5,165,20
109,220.04,205,195,200,5,165,21
110,222.03,205,195,200,5,166,21
111,224.07,205,195,200,5,166,22
112,226.03,205,195,200,5,167,22
113,228.09,205,195,200,5,167,23
114,230.08,205,195,200,5,168,24
115,232.07,205,195,200,5,168,24
116,234.04,205,195,200,5,168,25
117,236.02,205,195,200,5,169,25
118,238.03,205,195,200,5,169,26
119,240.05,205,195,200,5,170,27
120,242.04,205,195,200,5,170,27
121,244.03,205,195,200,5,170,28
122,246.02,205,195,200,5,171,28
123,248.03,205,195,200,5,171,29
124,250.03,205,195,200,5,172,29
125,252.05,205,195,200,5,172,30
126,254.04,205,195,200,5,172,31
127,256.02,205,195,200,5,173,31
128,258.03,205,195,200,5,173,32
129,260.07,205,195,200,5,174,32
130,262.06,205,195,200,5,174,33
131,264.04,205,195,200,5,175,33
132,266.02,205,195,200,5,175,34
133,268.03,205,195,200,5,175,34
134,270.03,205,195,200,5,176,35
135,272.03,205,195,200,5,176,35
136,274.03,205,195,200,5,177,36
137,276.04,205,195,200,5,177,37
138,278.03,205,195,200,5,177,37
139,280.02,205,195,200,5,178,38
140,282.02,205,195,200,5,178,38
141,284.09,205,195,200,5,179,39
142,286.05,205,195,200,5,179,39
143,288.05,205,195,200,5,179,40
144,290.05,205,195,200,5,180,40
145,292.05,205,195,200,5,180,41
146,294.04,205,195,200,5,181,41
147,296.04,205,195,200,5,181,42
148,298.04,205,195,200,5,182,42
149,300.03,205,195,200,5,182,43
150,302.04,205,195,200,5,182,43
151,304.03,205,195,200,5,183,43
152,306.02,205,195,200,5,183,44
153,308.03,205,195,200,5,184,44
154,310.03,205,195,200,5,184,45
155,312.03,205,195,200,5,184,45
156,314.05,205,195,200,5,185,45
157,316.03,205,195,200,5,185,46
158,318.03,205,195,200,5,186,46
159,320.06,205,195,200,5,186,47
160,322.04,205,195,200,5,186,47
161,324.05,205,195,200,5,187,47
162,326.04,205,195,200,5,187,48
163,328.03,205,195,200,5,188,48
164,330.03,205,195,200,5,188,48
165,332.03,205,195,200,5,189,49
166,334.03,205,195,200,5,189,49
167,336.04,205,195,200,5,189,49
168,338.02,205,195,200,5,190,50
169,340.03,205,195,200,5,190,50
170,342.02,205,195,200,5,191,50
171,344.03,205,195,200,5,191,50
172,346.04,205,195,200,5,191,51
173,348.03,205,195,200,5,192,51
174,350.04,205,195,200,5,192,51
175,352.05,205,195,200,5,193,51
176,354.05,205,195,200,5,193,52
177,356.03,205,195,200,5,193,52
178,358.05,205,195,200,5,194,52
179,360.05,205,195,200,5,194,52
180,362.06,205,195,200,5,195,52
181,364.04,205,195,200,5,195,52
182,366.03,205,195,200,5,196,53
183,368.04,205,195,200,5,196,53
184,370.04,205,195,200,5,196,53
185,372.04,205,195,200,5,197,53
186,374.04,205,195,200,5,197,53
187,376.05,205,195,200,5,198,53
188,378.04,205,195,200,5,198,53
189,380.06,205,195,200,5,198,53
190,382.03,205,195,200,5,199,53
191,384.04,205,195,200,5,199,53
192,386.05,205,195,200,5,200,53
193,388.04,205,195,200,5,200,53
194,390.05,205,195,200,5,201,54
195,392.04,205,195,200,5,201,54
196,394.03,205,195,200,5,201,54
197,396.05,205,195,200,5,202,54
198,398.07,205,195,200,5,202,54
199,400.03,205,195,200,5,203,53
200,402.04,205,195,200,5,203,53
201,404.07,205,195,200,5,203,53
202,406.04,205,195,200,5,204,53
203,408.04,205,195,200,5,204,53
204,410.03,205,195,200,5,205,53
205,412.02,205,195,200,5,205,53
206,414.04,205,195,200,5,205,53
207,416.06,205,195,200,5,206,53
208,418.05,205,195,200,5,206,53
209,420.04,205,195,200,5,207,53
210,422.06,205,195,200,5,207,52
211,424.05,205,195,200,5,208,52
212,426.05,205,195,200,5,208,52
213,428.05,205,195,200,5,208,52
214,430.03,205,195,200,5,209,52
215,432.04,205,195,200,5,209,51
216,434.07,205,195,200,5,210,51
217,436.06,205,195,200,5,210,51
218,438.04,205,195,200,5,210,51
219,440.03,205,195,200,5,211,51
220,442.05,205,195,200,5,211,50
221,444.04,205,195,200,5,212,50
222,446.04,205,195,200,5,212,50
223,448.04,205,195,200,5,213,49
224,450.04,205,195,200,5,213,49
225,452.04,205,195,200,5,213,49
226,454.05,205,195,200,5,214,49
227,456.03,205,195,200,5,214,48
228,458.05,205,195,200,5,215,48
229,460.10,205,195,200,5,215,48
230,462.06,205,195,200,5,215,47
231,464.07,205,195,200,5,216,47
232,466.05,205,195,200,5,216,47
233,468.03,205,195,200,5,217,46
234,470.05,205,195,200,5,217,46
235,472.03,205,195,200,5,217,45
236,474.05,205,195,200,5,218,45
237,476.03,205,195,200,5,218,45
238,478.04,205,195,200,5,219,44
239,480.05,205,195,200,5,219,44
240,482.05,205,195,200,5,220,43
241,484.03,205,195,200,5,220,43
242,486.03,205,195,200,5,220,43
243,488.02,205,195,200,5,221,42
244,490.04,205,195,200,5,221,42
245,492.04,205,195,200,5,222,41
246,494.05,205,195,200,5,222,41
247,496.04,205,195,200,5,222,40
248,498.07,205,195,200,5,223,40
249,500.09,200,200,200,0,223,39
250,502.04,200,200,200,0,224,39
251,504.08,200,200,200,0,224,38
252,506.05,200,200,200,0,224,38
253,508.05,200,200,200,0,225,37
254,510.04,200,200,200,0,225,37
255,512.04,200,200,200,0,226,36
256,514.11,200,200,200,0,226,35
257,516.05,200,200,200,0,227,35
258,518.03,200,200,200,0,227,34
259,520.04,200,200,200,0,227,34
260,522.03,200,200,200,0,228,33
261,524.04,200,200,200,0,228,33
262,526.05,200,200,200,0,229,32
263,528.04,200,200,200,0,229,31
264,530.05,200,200,200,0,229,31
265,532.04,200,200,200,0,230,30
266,534.04,200,200,200,0,230,30
267,536.05,200,200,200,0,231,29
268,538.03,200,200,200,0,231,28
269,540.04,200,200,200,0,231,28
270,542.04,200,200,200,0,232,27
271,544.04,200,200,200,0,232,27
272,546.05,200,200,200,0,233,26
273,548.03,200,200,200,0,233,25
274,550.04,200,200,200,0,234,25
275,552.03,200,200,200,0,234,24
276,554.03,200,200,200,0,234,23
277,556.08,200,200,200,0,235,23
278,558.03,200,200,200,0,235,22
279,560.05,200,200,200,0,236,21
280,562.05,200,200,200,0,236,20
281,564.05,200,200,200,0,236,20
282,566.08,200,200,200,0,237,19
283,568.04,200,200,200,0,237,19
284,570.05,200,200,200,0,238,18
285,572.04,200,200,200,0,238,17
286,574.03,200,200,200,0,238,17
287,576.03,200,200,200,0,239,16
288,578.04,200,200,200,0,239,15
289,580.04,200,200,200,0,240,14
290,582.05,200,200,200,0,240,14
291,584.04,200,200,200,0,241,13
292,586.03,200,200,200,0,241,12
293,588.06,200,200,200,0,241,12
294,590.03,200,200,200,0,242,11
295,592.03,200,200,200,0,242,10
296,594.03,200,200,200,0,243,9
297,596.04,200,200,200,0,243,9
298,598.05,200,200,200,0,243,8
299,600.04,200,200,200,0,244,7
300,602.03,200,200,200,0,244,7
301,604.04,200,200,200,0,245,6
302,606.04,200,200,200,0,245,5
303,608.04,200,200,200,0,245,5
304,610.03,200,200,200,0,246,4
305,612.04,200,200,200,0,246,3
306,614.03,200,200,200,0,247,2
307,616.03,200,200,200,0,247,2
308,618.03,200,200,200,0,248,1
309,620.05,200,200,200,0,248,0
310,622.03,200,200,200,0,248,-1
311,624.04,200,200,200,0,249,-1
312,626.04,200,200,200,0,249,-2
313,628.06,200,200,200,0,250,-3
314,630.05,200,200,200,0,250,-3
315,632.06,200,200,200,0,250,-4
316,634.06,200,200,200,0,251,-5
317,636.04,200,200,200,0,251,-5
318,638.04,200,200,200,0,252,-6
319,640.04,200,200,200,0,252,-7
320,642.03,200,200,200,0,252,-7
321,644.04,200,200,200,0,253,-8
322,646.05,200,200,200,0,253,-9
323,648.04,200,200,200,0,254,-9
324,650.05,200,200,200,0,254,-10
325,652.03,200,200,200,0,255,-11
326,654.06,200,200,200,0,255,-11
327,656.05,200,200,200,0,255,-12
328,658.03,200,200,200,0,0,-13
329,660.04,200,200,200,0,0,-13
330,662.06,200,200,200,0,1,-14
331,664.07,200,200,200,0,1,-15
332,666.09,200,200,200,0,1,-15
333,668.06,200,200,200,0,2,-16
334,670.04,200,200,200,0,2,-16
335,672.03,200,200,200,0,259,-17
336,674.04,200,200,200,0,259,-18
337,676.05,200,200,200,0,259,-18
338,678.06,200,200,200,0,260,-19
339,680.04,200,200,200,0,260,-19
340,682.04,200,200,200,0,261,-20
341,684.03,200,200,200,0,261,-20
342,686.06,200,200,200,0,261,-21
343,688.05,200,200,200,0,262,-21
344,690.04,200,200,200,0,262,-22
345,692.04,200,200,200,0,263,-23
346,694.05,200,200,200,0,263,-23
347,696.05,200,200,200,0,520,-24
348,698.04,200,200,200,0,520,-24
349,700.07,200,200,200,0,520,-25
350,702.04,200,200,200,0,521,-25
351,704.05,200,200,200,0,521,-26
352,706.05,200,200,200,0,522,-26
353,708.03,200,200,200,0,522,-27
354,710.08,200,200,200,0,522,-27
355,712.04,200,200,200,0,523,-28
356,714.05,200,200,200,0,523,-28
357,716.04,200,200,200,0,524,-28
358,718.06,200,200,200,0,524,-29
359,720.03,200,200,200,0,524,-29
360,722.07,200,200,200,0,525,-30
361,724.04,200,200,200,0,525,-30
362,726.05,200,200,200,0,782,-31
363,728.04,200,200,200,0,782,-31
364,730.04,200,200,200,0,782,-31
365,732.04,200,200,200,0,783,-32
366,734.14,200,200,200,0,783,-32
367,736.06,200,200,200,0,784,-33
368,738.04,200,200,200,0,784,-33
369,740.04,200,200,200,0,785,-33
370,742.04,200,200,200,0,785,-33
371,744.04,200,200,200,0,785,-34
372,746.03,200,200,200,0,1042,-34
373,748.06,200,200,200,0,1042,-34
374,750.03,200,200,200,0,1043,-35
375,752.03,200,200,200,0,1043,-35
376,754.05,200,200,200,0,1043,-35
377,756.05,200,200,200,0,1044,-36
378,758.05,200,200,200,0,1044,-36
379,760.04,200,200,200,0,1045,-36
380,762.03,200,200,200,0,1045,-36
381,764.06,200,200,200,0,1045,-37
382,766.06,200,200,200,0,1302,-37
383,768.07,200,200,200,0,1302,-37
384,770.05,200,200,200,0,1303,-37
385,772.05,200,200,200,0,1303,-37
386,774.04,200,200,200,0,1303,-37
387,776.04,200,200,200,0,1560,-38
388,778.04,200,200,200,0,1560,-38
389,780.03,200,200,200,0,1817,-38
390,782.04,200,200,200,0,1817,-38
391,784.03,200,200,200,0,2074,-38
392,786.04,200,200,200,0,2074,-38
393,788.05,200,200,200,0,2074,-39
394,790.04,200,200,200,0,2075,-39
395,792.04,200,200,200,0,2075,-39
396,794.03,200,200,200,0,2332,-39
397,796.05,200,200,200,0,2332,-39
398,798.11,200,200,200,0,2332,-39
399,800.06,200,200,200,0,2333,-39
400,802.07,200,200,200,0,2333,-39
401,804.05,200,200,200,0,2334,-39
402,806.05,200,200,200,0,2334,-39
403,808.04,200,200,200,0,2334,-39
404,810.04,200,200,200,0,2591,-39
405,812.03,200,200,200,0,2591,-39
406,814.05,200,200,200,0,2848,-39
407,816.06,200,200,200,0,2848,-39
408,818.05,200,200,200,0,2848,-39
409,820.04,200,200,200,0,2849,-39
410,822.04,200,200,200,0,2849,-39
411,824.05,200,200,200,0,3106,-39
412,826.06,200,200,200,0,3106,-38
413,828.04,200,200,200,0,3107,-38
414,830.04,200,200,200,0,3107,-38
415,832.04,200,200,200,0,3107,-38
416,834.05,200,200,200,0,3364,-38
417,836.04,200,200,200,0,3364,-38
418,838.05,200,200,200,0,3365,-38
419,840.04,200,200,200,0,3365,-37
420,842.03,200,200,200,0,3365,-37
421,844.03,200,200,200,0,3366,-37
422,846.04,200,200,200,0,3366,-37
423,848.04,200,200,200,0,3623,-37
424,850.03,200,200,200,0,3623,-37
425,852.05,200,200,200,0,3623,-36
426,854.04,200,200,200,0,3624,-36
427,856.04,200,200,200,0,3624,-36
428,858.05,200,200,200,0,3625,-36
429,860.06,200,200,200,0,3625,-35
430,862.04,200,200,200,0,3625,-35
431,864.04,200,200,200,0,3882,-35
432,866.03,200,200,200,0,3882,-35
433,868.04,200,200,200,0,4139,-34
434,870.04,200,200,200,0,4139,-34
435,872.04,200,200,200,0,4140,-34
436,874.09,200,200,200,0,4140,-34
437,876.05,200,200,200,0,4140,-33
438,878.04,200,200,200,0,4141,-33
439,880.04,200,200,200,0,4141,-33
440,882.04,200,200,200,0,4398,-32
441,884.06,200,200,200,0,4398,-32
442,886.07,200,200,200,0,4398,-32
443,888.06,200,200,200,0,4399,-31
444,890.05,200,200,200,0,4399,-31
445,892.04,200,200,200,0,4400,-31
446,894.05,200,200,200,0,4400,-30
447,896.05,200,200,200,0,4400,-30
448,898.04,200,200,200,0,4401,-30
449,900.07,200,200,200,0,4401,-29
450,902.05,200,200,200,0,4658,-29
451,904.05,200,200,200,0,4658,-28
452,906.06,200,200,200,0,4658,-28
453,908.05,200,200,200,0,4659,-28
454,910.06,200,200,200,0,4659,-27
455,912.07,200,200,200,0,4660,-27
456,914.04,200,200,200,0,4660,-26
457,916.06,200,200,200,0,4661,-26
458,918.03,200,200,200,0,4661,-25
459,920.03,200,200,200,0,4661,-25
460,922.04,200,200,200,0,4918,-25
461,924.05,200,200,200,0,4918,-24
462,926.07,200,200,200,0,4919,-24
463,928.04,200,200,200,0,4919,-23
464,930.04,200,200,200,0,4919,-23
465,932.04,200,200,200,0,4920,-22
466,934.05,200,200,200,0,4920,-22
467,936.05,200,200,200,0,4921,-21
468,938.08,200,200,200,0,4921,-21
469,940.06,200,200,200,0,4921,-20
470,942.08,200,200,200,0,4922,-20
471,944.06,200,200,200,0,4922,-19
472,946.06,200,200,200,0,4923,-19
473,948.04,200,200,200,0,4923,-18
474,950.05,200,200,200,0,4923,-18
475,952.04,200,200,200,0,4924,-17
476,954.04,200,200,200,0,4924,-17
477,956.06,200,200,200,0,4925,-16
478,958.06,200,200,200,0,4925,-16
479,960.04,200,200,200,0,5950,-15
480,962.04,200,200,200,0,5950,-15
481,964.08,200,200,200,0,5950,-14
482,966.05,200,200,200,0,5951,-14
483,968.05,200,200,200,0,5951,-13
484,970.04,200,200,200,0,5952,-13
485,972.04,200,200,200,0,5952,-12
486,974.05,200,200,200,0,5952,-12
487,976.04,200,200,200,0,5953,-11
488,978.07,200,200,200,0,5953,-11
489,980.04,200,200,200,0,5954,-10
490,982.04,200,200,200,0,5954,-9
491,984.04,200,200,200,0,5954,-9
492,986.05,200,200,200,0,5955,-8
493,988.05,200,200,200,0,5955,-8
494,990.06,200,200,200,0,5956,-7
495,992.06,200,200,200,0,5956,-7
496,994.05,200,200,200,0,5957,-6
497,996.06,200,200,200,0,5957,-6
